Date,Start Time,Duration,Value,Edit Code,Flow Direction,TOU
6/22/2015,12:00 AM,60,0.28,Direct,,NoTOU
6/22/2015,1:00 AM,60,0.26,Direct,,NoTOU
6/22/2015,2:00 AM,60,0.23,Direct,,NoTOU
6/22/2015,3:00 AM,60,0.22,Direct,,NoTOU
6/22/2015,4:00 AM,60,0.22,Direct,,NoTOU
6/22/2015,5:00 AM,60,0.2,Direct,,NoTOU
6/22/2015,6:00 AM,60,0.185,Direct,,NoTOU
6/22/2015,7:00 AM,60,0.385,Direct,,NoTOU
6/22/2015,8:00 AM,60,0.2,Direct,,NoTOU
6/22/2015,9:00 AM,60,0.19,Direct,,NoTOU
6/22/2015,10:00 AM,60,0.185,Direct,,NoTOU
6/22/2015,11:00 AM,60,0.22,Direct,,NoTOU
6/22/2015,12:00 PM,60,0.275,Direct,,NoTOU
6/22/2015,1:00 PM,60,0.205,Direct,,NoTOU
6/22/2015,2:00 PM,60,0.205,Direct,,NoTOU
6/22/2015,3:00 PM,60,0.2,Direct,,NoTOU
6/22/2015,4:00 PM,60,0.19,Direct,,NoTOU
6/22/2015,5:00 PM,60,0.185,Direct,,NoTOU
6/22/2015,6:00 PM,60,0.19,Direct,,NoTOU
6/22/2015,7:00 PM,60,0.22,Direct,,NoTOU
6/22/2015,8:00 PM,60,0.655,Direct,,NoTOU
6/22/2015,9:00 PM,60,1,Direct,,NoTOU
6/22/2015,10:00 PM,60,0.61,Direct,,NoTOU
6/22/2015,11:00 PM,60,0.245,Direct,,NoTOU
6/23/2015,12:00 AM,60,0.23,Direct,,NoTOU
6/23/2015,1:00 AM,60,0.23,Direct,,NoTOU
6/23/2015,2:00 AM,60,0.215,Direct,,NoTOU
6/23/2015,3:00 AM,60,0.2,Direct,,NoTOU
6/23/2015,4:00 AM,60,0.23,Direct,,NoTOU
6/23/2015,5:00 AM,60,0.19,Direct,,NoTOU
6/23/2015,6:00 AM,60,0.21,Direct,,NoTOU
6/23/2015,7:00 AM,60,0.32,Direct,,NoTOU
6/23/2015,8:00 AM,60,0.61,Direct,,NoTOU
6/23/2015,9:00 AM,60,0.205,Direct,,NoTOU
6/23/2015,10:00 AM,60,0.215,Direct,,NoTOU
6/23/2015,11:00 AM,60,0.205,Direct,,NoTOU
6/23/2015,12:00 PM,60,0.185,Direct,,NoTOU
6/23/2015,1:00 PM,60,0.205,Direct,,NoTOU
6/23/2015,2:00 PM,60,0.205,Direct,,NoTOU
6/23/2015,3:00 PM,60,0.19,Direct,,NoTOU
6/23/2015,4:00 PM,60,0.205,Direct,,NoTOU
6/23/2015,5:00 PM,60,0.205,Direct,,NoTOU
6/23/2015,6:00 PM,60,2.21,Direct,,NoTOU
6/23/2015,7:00 PM,60,0.245,Direct,,NoTOU
6/23/2015,8:00 PM,60,0.23,Direct,,NoTOU
6/23/2015,9:00 PM,60,0.23,Direct,,NoTOU
6/23/2015,10:00 PM,60,1.425,Direct,,NoTOU
6/23/2015,11:00 PM,60,0.33,Direct,,NoTOU
6/24/2015,12:00 AM,60,0.23,Direct,,NoTOU
6/24/2015,1:00 AM,60,0.215,Direct,,NoTOU
6/24/2015,2:00 AM,60,0.22,Direct,,NoTOU
6/24/2015,3:00 AM,60,0.335,Direct,,NoTOU
6/24/2015,4:00 AM,60,0.23,Direct,,NoTOU
6/24/2015,5:00 AM,60,0.235,Direct,,NoTOU
6/24/2015,6:00 AM,60,0.215,Direct,,NoTOU
6/24/2015,7:00 AM,60,0.445,Direct,,NoTOU
6/24/2015,8:00 AM,60,0.2,Direct,,NoTOU
6/24/2015,9:00 AM,60,0.205,Direct,,NoTOU
6/24/2015,10:00 AM,60,0.175,Direct,,NoTOU
6/24/2015,11:00 AM,60,0.21,Direct,,NoTOU
6/24/2015,12:00 PM,60,0.2,Direct,,NoTOU
6/24/2015,1:00 PM,60,0.895,Direct,,NoTOU
6/24/2015,2:00 PM,60,1.095,Direct,,NoTOU
6/24/2015,3:00 PM,60,1.085,Direct,,NoTOU
6/24/2015,4:00 PM,60,0.265,Direct,,NoTOU
6/24/2015,5:00 PM,60,1.495,Direct,,NoTOU
6/24/2015,6:00 PM,60,1.85,Direct,,NoTOU
6/24/2015,7:00 PM,60,0.23,Direct,,NoTOU
6/24/2015,8:00 PM,60,0.42,Direct,,NoTOU
6/24/2015,9:00 PM,60,0.55,Direct,,NoTOU
6/24/2015,10:00 PM,60,0.545,Direct,,NoTOU
6/24/2015,11:00 PM,60,0.745,Direct,,NoTOU
6/25/2015,12:00 AM,60,0.31,Direct,,NoTOU
6/25/2015,1:00 AM,60,0.23,Direct,,NoTOU
6/25/2015,2:00 AM,60,0.225,Direct,,NoTOU
6/25/2015,3:00 AM,60,0.2,Direct,,NoTOU
6/25/2015,4:00 AM,60,0.225,Direct,,NoTOU
6/25/2015,5:00 AM,60,0.19,Direct,,NoTOU
6/25/2015,6:00 AM,60,0.22,Direct,,NoTOU
6/25/2015,7:00 AM,60,0.475,Direct,,NoTOU
6/25/2015,8:00 AM,60,0.245,Direct,,NoTOU
6/25/2015,9:00 AM,60,0.205,Direct,,NoTOU
6/25/2015,10:00 AM,60,0.185,Direct,,NoTOU
6/25/2015,11:00 AM,60,0.195,Direct,,NoTOU
6/25/2015,12:00 PM,60,0.19,Direct,,NoTOU
6/25/2015,1:00 PM,60,0.195,Direct,,NoTOU
6/25/2015,2:00 PM,60,0.195,Direct,,NoTOU
6/25/2015,3:00 PM,60,0.185,Direct,,NoTOU
6/25/2015,4:00 PM,60,0.205,Direct,,NoTOU
6/25/2015,5:00 PM,60,0.19,Direct,,NoTOU
6/25/2015,6:00 PM,60,0.73,Direct,,NoTOU
6/25/2015,7:00 PM,60,1.89,Direct,,NoTOU
6/25/2015,8:00 PM,60,2.8,Direct,,NoTOU
6/25/2015,9:00 PM,60,0.74,Direct,,NoTOU
6/25/2015,10:00 PM,60,0.465,Direct,,NoTOU
6/25/2015,11:00 PM,60,0.375,Direct,,NoTOU
6/26/2015,12:00 AM,60,0.23,Direct,,NoTOU
6/26/2015,1:00 AM,60,0.2,Direct,,NoTOU
6/26/2015,2:00 AM,60,0.23,Direct,,NoTOU
6/26/2015,3:00 AM,60,0.24,Direct,,NoTOU
6/26/2015,4:00 AM,60,0.23,Direct,,NoTOU
6/26/2015,5:00 AM,60,0.195,Direct,,NoTOU
6/26/2015,6:00 AM,60,0.215,Direct,,NoTOU
6/26/2015,7:00 AM,60,0.185,Direct,,NoTOU
6/26/2015,8:00 AM,60,0.49,Direct,,NoTOU
6/26/2015,9:00 AM,60,0.37,Direct,,NoTOU
6/26/2015,10:00 AM,60,0.325,Direct,,NoTOU
6/26/2015,11:00 AM,60,0.23,Direct,,NoTOU
6/26/2015,12:00 PM,60,0.295,Direct,,NoTOU
6/26/2015,1:00 PM,60,1.6,Direct,,NoTOU
6/26/2015,2:00 PM,60,1.72,Direct,,NoTOU
6/26/2015,3:00 PM,60,1.955,Direct,,NoTOU
6/26/2015,4:00 PM,60,1.635,Direct,,NoTOU
6/26/2015,5:00 PM,60,1.39,Direct,,NoTOU
6/26/2015,6:00 PM,60,1.28,Direct,,NoTOU
6/26/2015,7:00 PM,60,0.375,Direct,,NoTOU
6/26/2015,8:00 PM,60,0.315,Direct,,NoTOU
6/26/2015,9:00 PM,60,0.55,Direct,,NoTOU
6/26/2015,10:00 PM,60,0.6,Direct,,NoTOU
6/26/2015,11:00 PM,60,0.385,Direct,,NoTOU
6/27/2015,12:00 AM,60,0.285,Direct,,NoTOU
6/27/2015,1:00 AM,60,0.225,Direct,,NoTOU
6/27/2015,2:00 AM,60,0.235,Direct,,NoTOU
6/27/2015,3:00 AM,60,0.205,Direct,,NoTOU
6/27/2015,4:00 AM,60,0.23,Direct,,NoTOU
6/27/2015,5:00 AM,60,0.2,Direct,,NoTOU
6/27/2015,6:00 AM,60,0.215,Direct,,NoTOU
6/27/2015,7:00 AM,60,0.19,Direct,,NoTOU
6/27/2015,8:00 AM,60,0.19,Direct,,NoTOU
6/27/2015,9:00 AM,60,0.435,Direct,,NoTOU
6/27/2015,10:00 AM,60,0.415,Direct,,NoTOU
6/27/2015,11:00 AM,60,0.29,Direct,,NoTOU
6/27/2015,12:00 PM,60,0.81,Direct,,NoTOU
6/27/2015,1:00 PM,60,0.64,Direct,,NoTOU
6/27/2015,2:00 PM,60,0.23,Direct,,NoTOU
6/27/2015,3:00 PM,60,0.2,Direct,,NoTOU
6/27/2015,4:00 PM,60,0.22,Direct,,NoTOU
6/27/2015,5:00 PM,60,0.635,Direct,,NoTOU
6/27/2015,6:00 PM,60,0.24,Direct,,NoTOU
6/27/2015,7:00 PM,60,0.24,Direct,,NoTOU
6/27/2015,8:00 PM,60,0.22,Direct,,NoTOU
6/27/2015,9:00 PM,60,0.225,Direct,,NoTOU
6/27/2015,10:00 PM,60,0.2,Direct,,NoTOU
6/27/2015,11:00 PM,60,0.235,Direct,,NoTOU
6/28/2015,12:00 AM,60,0.26,Direct,,NoTOU
6/28/2015,1:00 AM,60,0.23,Direct,,NoTOU
6/28/2015,2:00 AM,60,0.2,Direct,,NoTOU
6/28/2015,3:00 AM,60,0.235,Direct,,NoTOU
6/28/2015,4:00 AM,60,0.335,Direct,,NoTOU
6/28/2015,5:00 AM,60,0.225,Direct,,NoTOU
6/28/2015,6:00 AM,60,0.205,Direct,,NoTOU
6/28/2015,7:00 AM,60,0.27,Direct,,NoTOU
6/28/2015,8:00 AM,60,0.64,Direct,,NoTOU
6/28/2015,9:00 AM,60,0.72,Direct,,NoTOU
6/28/2015,10:00 AM,60,0.205,Direct,,NoTOU
6/28/2015,11:00 AM,60,0.195,Direct,,NoTOU
6/28/2015,12:00 PM,60,0.505,Direct,,NoTOU
6/28/2015,1:00 PM,60,0.28,Direct,,NoTOU
6/28/2015,2:00 PM,60,0.325,Direct,,NoTOU
6/28/2015,3:00 PM,60,0.355,Direct,,NoTOU
6/28/2015,4:00 PM,60,1.1,Direct,,NoTOU
6/28/2015,5:00 PM,60,2.635,Direct,,NoTOU
6/28/2015,6:00 PM,60,0.57,Direct,,NoTOU
6/28/2015,7:00 PM,60,0.455,Direct,,NoTOU
6/28/2015,8:00 PM,60,0.975,Direct,,NoTOU
6/28/2015,9:00 PM,60,0.69,Direct,,NoTOU
6/28/2015,10:00 PM,60,1.01,Direct,,NoTOU
6/28/2015,11:00 PM,60,2.515,Direct,,NoTOU
6/29/2015,12:00 AM,60,0.43,Direct,,NoTOU
6/29/2015,1:00 AM,60,0.34,Direct,,NoTOU
6/29/2015,2:00 AM,60,0.34,Direct,,NoTOU
6/29/2015,3:00 AM,60,0.34,Direct,,NoTOU
6/29/2015,4:00 AM,60,0.34,Direct,,NoTOU
6/29/2015,5:00 AM,60,0.34,Direct,,NoTOU
6/29/2015,6:00 AM,60,0.325,Direct,,NoTOU
6/29/2015,7:00 AM,60,0.46,Direct,,NoTOU
6/29/2015,8:00 AM,60,0.215,Direct,,NoTOU
6/29/2015,9:00 AM,60,0.175,Direct,,NoTOU
6/29/2015,10:00 AM,60,0.315,Direct,,NoTOU
6/29/2015,11:00 AM,60,0.21,Direct,,NoTOU
6/29/2015,12:00 PM,60,0.21,Direct,,NoTOU
6/29/2015,1:00 PM,60,0.195,Direct,,NoTOU
6/29/2015,2:00 PM,60,0.2,Direct,,NoTOU
6/29/2015,3:00 PM,60,0.2,Direct,,NoTOU
6/29/2015,4:00 PM,60,0.19,Direct,,NoTOU
6/29/2015,5:00 PM,60,0.18,Direct,,NoTOU
6/29/2015,6:00 PM,60,2.055,Direct,,NoTOU
6/29/2015,7:00 PM,60,0.29,Direct,,NoTOU
6/29/2015,8:00 PM,60,0.22,Direct,,NoTOU
6/29/2015,9:00 PM,60,0.545,Direct,,NoTOU
6/29/2015,10:00 PM,60,0.42,Direct,,NoTOU
6/29/2015,11:00 PM,60,0.29,Direct,,NoTOU
6/30/2015,12:00 AM,60,0.22,Direct,,NoTOU
6/30/2015,1:00 AM,60,0.2,Direct,,NoTOU
6/30/2015,2:00 AM,60,0.2,Direct,,NoTOU
6/30/2015,3:00 AM,60,0.215,Direct,,NoTOU
6/30/2015,4:00 AM,60,0.31,Direct,,NoTOU
6/30/2015,5:00 AM,60,0.22,Direct,,NoTOU
6/30/2015,6:00 AM,60,0.22,Direct,,NoTOU
6/30/2015,7:00 AM,60,0.28,Direct,,NoTOU
6/30/2015,8:00 AM,60,0.345,Direct,,NoTOU
6/30/2015,9:00 AM,60,0.2,Direct,,NoTOU
6/30/2015,10:00 AM,60,0.175,Direct,,NoTOU
6/30/2015,11:00 AM,60,0.185,Direct,,NoTOU
6/30/2015,12:00 PM,60,0.195,Direct,,NoTOU
6/30/2015,1:00 PM,60,0.175,Direct,,NoTOU
6/30/2015,2:00 PM,60,0.23,Direct,,NoTOU
6/30/2015,3:00 PM,60,0.205,Direct,,NoTOU
6/30/2015,4:00 PM,60,0.2,Direct,,NoTOU
6/30/2015,5:00 PM,60,0.205,Direct,,NoTOU
6/30/2015,6:00 PM,60,0.3,Direct,,NoTOU
6/30/2015,7:00 PM,60,0.2,Direct,,NoTOU
6/30/2015,8:00 PM,60,0.21,Direct,,NoTOU
6/30/2015,9:00 PM,60,0.22,Direct,,NoTOU
6/30/2015,10:00 PM,60,1.295,Direct,,NoTOU
6/30/2015,11:00 PM,60,0.285,Direct,,NoTOU
7/01/2015,12:00 AM,60,0.23,Direct,,NoTOU
7/01/2015,1:00 AM,60,0.225,Direct,,NoTOU
7/01/2015,2:00 AM,60,0.21,Direct,,NoTOU
7/01/2015,3:00 AM,60,0.205,Direct,,NoTOU
7/01/2015,4:00 AM,60,0.22,Direct,,NoTOU
7/01/2015,5:00 AM,60,0.21,Direct,,NoTOU
7/01/2015,6:00 AM,60,0.19,Direct,,NoTOU
7/01/2015,7:00 AM,60,0.495,Direct,,NoTOU
7/01/2015,8:00 AM,60,0.25,Direct,,NoTOU
7/01/2015,9:00 AM,60,0.21,Direct,,NoTOU
7/01/2015,10:00 AM,60,0.19,Direct,,NoTOU
7/01/2015,11:00 AM,60,0.195,Direct,,NoTOU
7/01/2015,12:00 PM,60,0.195,Direct,,NoTOU
7/01/2015,1:00 PM,60,0.175,Direct,,NoTOU
7/01/2015,2:00 PM,60,0.195,Direct,,NoTOU
7/01/2015,3:00 PM,60,0.2,Direct,,NoTOU
7/01/2015,4:00 PM,60,0.2,Direct,,NoTOU
7/01/2015,5:00 PM,60,0.19,Direct,,NoTOU
7/01/2015,6:00 PM,60,0.495,Direct,,NoTOU
7/01/2015,7:00 PM,60,0.455,Direct,,NoTOU
7/01/2015,8:00 PM,60,0.38,Direct,,NoTOU
7/01/2015,9:00 PM,60,0.53,Direct,,NoTOU
7/01/2015,10:00 PM,60,0.415,Direct,,NoTOU
7/01/2015,11:00 PM,60,0.25,Direct,,NoTOU
7/02/2015,12:00 AM,60,0.23,Direct,,NoTOU
7/02/2015,1:00 AM,60,0.22,Direct,,NoTOU
7/02/2015,2:00 AM,60,0.23,Direct,,NoTOU
7/02/2015,3:00 AM,60,0.245,Direct,,NoTOU
7/02/2015,4:00 AM,60,0.22,Direct,,NoTOU
7/02/2015,5:00 AM,60,0.205,Direct,,NoTOU
7/02/2015,6:00 AM,60,0.2,Direct,,NoTOU
7/02/2015,7:00 AM,60,0.445,Direct,,NoTOU
7/02/2015,8:00 AM,60,0.54,Direct,,NoTOU
7/02/2015,9:00 AM,60,0.755,Direct,,NoTOU
7/02/2015,10:00 AM,60,0.225,Direct,,NoTOU
7/02/2015,11:00 AM,60,0.185,Direct,,NoTOU
7/02/2015,12:00 PM,60,0.315,Direct,,NoTOU
7/02/2015,1:00 PM,60,0.215,Direct,,NoTOU
7/02/2015,2:00 PM,60,0.205,Direct,,NoTOU
7/02/2015,3:00 PM,60,0.205,Direct,,NoTOU
7/02/2015,4:00 PM,60,0.205,Direct,,NoTOU
7/02/2015,5:00 PM,60,0.245,Direct,,NoTOU
7/02/2015,6:00 PM,60,0.225,Direct,,NoTOU
7/02/2015,7:00 PM,60,0.24,Direct,,NoTOU
7/02/2015,8:00 PM,60,0.605,Direct,,NoTOU
7/02/2015,9:00 PM,60,0.71,Direct,,NoTOU
7/02/2015,10:00 PM,60,0.56,Direct,,NoTOU
7/02/2015,11:00 PM,60,0.435,Direct,,NoTOU
7/03/2015,12:00 AM,60,0.24,Direct,,NoTOU
7/03/2015,1:00 AM,60,0.24,Direct,,NoTOU
7/03/2015,2:00 AM,60,0.23,Direct,,NoTOU
7/03/2015,3:00 AM,60,0.23,Direct,,NoTOU
7/03/2015,4:00 AM,60,0.2,Direct,,NoTOU
7/03/2015,5:00 AM,60,0.345,Direct,,NoTOU
7/03/2015,6:00 AM,60,0.24,Direct,,NoTOU
7/03/2015,7:00 AM,60,0.225,Direct,,NoTOU
7/03/2015,8:00 AM,60,0.39,Direct,,NoTOU
7/03/2015,9:00 AM,60,0.4,Direct,,NoTOU
7/03/2015,10:00 AM,60,0.25,Direct,,NoTOU
7/03/2015,11:00 AM,60,0.305,Direct,,NoTOU
7/03/2015,12:00 PM,60,0.24,Direct,,NoTOU
7/03/2015,1:00 PM,60,0.245,Direct,,NoTOU
7/03/2015,2:00 PM,60,0.245,Direct,,NoTOU
7/03/2015,3:00 PM,60,0.25,Direct,,NoTOU
7/03/2015,4:00 PM,60,0.235,Direct,,NoTOU
7/03/2015,5:00 PM,60,0.205,Direct,,NoTOU
7/03/2015,6:00 PM,60,0.195,Direct,,NoTOU
7/03/2015,7:00 PM,60,0.19,Direct,,NoTOU
7/03/2015,8:00 PM,60,0.485,Direct,,NoTOU
7/03/2015,9:00 PM,60,0.55,Direct,,NoTOU
7/03/2015,10:00 PM,60,0.47,Direct,,NoTOU
7/03/2015,11:00 PM,60,0.29,Direct,,NoTOU
7/04/2015,12:00 AM,60,0.27,Direct,,NoTOU
7/04/2015,1:00 AM,60,0.265,Direct,,NoTOU
7/04/2015,2:00 AM,60,0.25,Direct,,NoTOU
7/04/2015,3:00 AM,60,0.225,Direct,,NoTOU
7/04/2015,4:00 AM,60,0.215,Direct,,NoTOU
7/04/2015,5:00 AM,60,0.195,Direct,,NoTOU
7/04/2015,6:00 AM,60,0.215,Direct,,NoTOU
7/04/2015,7:00 AM,60,0.385,Direct,,NoTOU
7/04/2015,8:00 AM,60,0.305,Direct,,NoTOU
7/04/2015,9:00 AM,60,0.24,Direct,,NoTOU
7/04/2015,10:00 AM,60,0.245,Direct,,NoTOU
7/04/2015,11:00 AM,60,0.235,Direct,,NoTOU
7/04/2015,12:00 PM,60,0.355,Direct,,NoTOU
7/04/2015,1:00 PM,60,0.455,Direct,,NoTOU
7/04/2015,2:00 PM,60,1.165,Direct,,NoTOU
7/04/2015,3:00 PM,60,1.46,Direct,,NoTOU
7/04/2015,4:00 PM,60,0.615,Direct,,NoTOU
7/04/2015,5:00 PM,60,0.31,Direct,,NoTOU
7/04/2015,6:00 PM,60,0.28,Direct,,NoTOU
7/04/2015,7:00 PM,60,0.225,Direct,,NoTOU
7/04/2015,8:00 PM,60,0.225,Direct,,NoTOU
7/04/2015,9:00 PM,60,0.21,Direct,,NoTOU
7/04/2015,10:00 PM,60,0.245,Direct,,NoTOU
7/04/2015,11:00 PM,60,0.355,Direct,,NoTOU
7/05/2015,12:00 AM,60,0.295,Direct,,NoTOU
7/05/2015,1:00 AM,60,0.265,Direct,,NoTOU
7/05/2015,2:00 AM,60,0.27,Direct,,NoTOU
7/05/2015,3:00 AM,60,0.265,Direct,,NoTOU
7/05/2015,4:00 AM,60,0.29,Direct,,NoTOU
7/05/2015,5:00 AM,60,0.345,Direct,,NoTOU
7/05/2015,6:00 AM,60,0.25,Direct,,NoTOU
7/05/2015,7:00 AM,60,0.415,Direct,,NoTOU
7/05/2015,8:00 AM,60,0.38,Direct,,NoTOU
7/05/2015,9:00 AM,60,0.28,Direct,,NoTOU
7/05/2015,10:00 AM,60,0.275,Direct,,NoTOU
7/05/2015,11:00 AM,60,0.285,Direct,,NoTOU
7/05/2015,12:00 PM,60,0.53,Direct,,NoTOU
7/05/2015,1:00 PM,60,2.035,Direct,,NoTOU
7/05/2015,2:00 PM,60,1.43,Direct,,NoTOU
7/05/2015,3:00 PM,60,0.51,Direct,,NoTOU
7/05/2015,4:00 PM,60,0.435,Direct,,NoTOU
7/05/2015,5:00 PM,60,0.47,Direct,,NoTOU
7/05/2015,6:00 PM,60,0.54,Direct,,NoTOU
7/05/2015,7:00 PM,60,0.635,Direct,,NoTOU
7/05/2015,8:00 PM,60,0.59,Direct,,NoTOU
7/05/2015,9:00 PM,60,0.43,Direct,,NoTOU
7/05/2015,10:00 PM,60,0.36,Direct,,NoTOU
7/05/2015,11:00 PM,60,0.275,Direct,,NoTOU
7/06/2015,12:00 AM,60,0.27,Direct,,NoTOU
7/06/2015,1:00 AM,60,0.26,Direct,,NoTOU
7/06/2015,2:00 AM,60,0.26,Direct,,NoTOU
7/06/2015,3:00 AM,60,0.255,Direct,,NoTOU
7/06/2015,4:00 AM,60,0.265,Direct,,NoTOU
7/06/2015,5:00 AM,60,0.255,Direct,,NoTOU
7/06/2015,6:00 AM,60,0.245,Direct,,NoTOU
7/06/2015,7:00 AM,60,0.465,Direct,,NoTOU
7/06/2015,8:00 AM,60,0.365,Direct,,NoTOU
7/06/2015,9:00 AM,60,0.235,Direct,,NoTOU
7/06/2015,10:00 AM,60,0.235,Direct,,NoTOU
7/06/2015,11:00 AM,60,0.21,Direct,,NoTOU
7/06/2015,12:00 PM,60,0.2,Direct,,NoTOU
7/06/2015,1:00 PM,60,0.195,Direct,,NoTOU
7/06/2015,2:00 PM,60,0.18,Direct,,NoTOU
7/06/2015,3:00 PM,60,0.185,Direct,,NoTOU
7/06/2015,4:00 PM,60,0.19,Direct,,NoTOU
7/06/2015,5:00 PM,60,0.19,Direct,,NoTOU
7/06/2015,6:00 PM,60,0.315,Direct,,NoTOU
7/06/2015,7:00 PM,60,0.355,Direct,,NoTOU
7/06/2015,8:00 PM,60,0.22,Direct,,NoTOU
7/06/2015,9:00 PM,60,0.215,Direct,,NoTOU
7/06/2015,10:00 PM,60,0.61,Direct,,NoTOU
7/06/2015,11:00 PM,60,0.395,Direct,,NoTOU
7/07/2015,12:00 AM,60,0.275,Direct,,NoTOU
7/07/2015,1:00 AM,60,0.265,Direct,,NoTOU
7/07/2015,2:00 AM,60,0.375,Direct,,NoTOU
7/07/2015,3:00 AM,60,0.235,Direct,,NoTOU
7/07/2015,4:00 AM,60,0.24,Direct,,NoTOU
7/07/2015,5:00 AM,60,0.205,Direct,,NoTOU
7/07/2015,6:00 AM,60,0.215,Direct,,NoTOU
7/07/2015,7:00 AM,60,0.46,Direct,,NoTOU
7/07/2015,8:00 AM,60,0.655,Direct,,NoTOU
7/07/2015,9:00 AM,60,0.535,Direct,,NoTOU
7/07/2015,10:00 AM,60,0.2,Direct,,NoTOU
7/07/2015,11:00 AM,60,0.18,Direct,,NoTOU
7/07/2015,12:00 PM,60,0.225,Direct,,NoTOU
7/07/2015,1:00 PM,60,0.205,Direct,,NoTOU
7/07/2015,2:00 PM,60,0.205,Direct,,NoTOU
7/07/2015,3:00 PM,60,0.195,Direct,,NoTOU
7/07/2015,4:00 PM,60,0.18,Direct,,NoTOU
7/07/2015,5:00 PM,60,0.235,Direct,,NoTOU
7/07/2015,6:00 PM,60,0.34,Direct,,NoTOU
7/07/2015,7:00 PM,60,0.215,Direct,,NoTOU
7/07/2015,8:00 PM,60,0.395,Direct,,NoTOU
7/07/2015,9:00 PM,60,0.655,Direct,,NoTOU
7/07/2015,10:00 PM,60,0.4,Direct,,NoTOU
7/07/2015,11:00 PM,60,0.25,Direct,,NoTOU
7/08/2015,12:00 AM,60,0.25,Direct,,NoTOU
7/08/2015,1:00 AM,60,0.225,Direct,,NoTOU
7/08/2015,2:00 AM,60,0.215,Direct,,NoTOU
7/08/2015,3:00 AM,60,0.2,Direct,,NoTOU
7/08/2015,4:00 AM,60,0.215,Direct,,NoTOU
7/08/2015,5:00 AM,60,0.215,Direct,,NoTOU
7/08/2015,6:00 AM,60,0.2,Direct,,NoTOU
7/08/2015,7:00 AM,60,0.455,Direct,,NoTOU
7/08/2015,8:00 AM,60,0.335,Direct,,NoTOU
7/08/2015,9:00 AM,60,0.225,Direct,,NoTOU
7/08/2015,10:00 AM,60,0.175,Direct,,NoTOU
7/08/2015,11:00 AM,60,0.195,Direct,,NoTOU
7/08/2015,12:00 PM,60,0.195,Direct,,NoTOU
7/08/2015,1:00 PM,60,0.175,Direct,,NoTOU
7/08/2015,2:00 PM,60,0.19,Direct,,NoTOU
7/08/2015,3:00 PM,60,0.195,Direct,,NoTOU
7/08/2015,4:00 PM,60,0.185,Direct,,NoTOU
7/08/2015,5:00 PM,60,0.2,Direct,,NoTOU
7/08/2015,6:00 PM,60,0.43,Direct,,NoTOU
7/08/2015,7:00 PM,60,0.29,Direct,,NoTOU
7/08/2015,8:00 PM,60,0.4,Direct,,NoTOU
7/08/2015,9:00 PM,60,0.36,Direct,,NoTOU
7/08/2015,10:00 PM,60,0.445,Direct,,NoTOU
7/08/2015,11:00 PM,60,0.25,Direct,,NoTOU
7/09/2015,12:00 AM,60,0.22,Direct,,NoTOU
7/09/2015,1:00 AM,60,0.24,Direct,,NoTOU
7/09/2015,2:00 AM,60,0.24,Direct,,NoTOU
7/09/2015,3:00 AM,60,0.215,Direct,,NoTOU
7/09/2015,4:00 AM,60,0.195,Direct,,NoTOU
7/09/2015,5:00 AM,60,0.22,Direct,,NoTOU
7/09/2015,6:00 AM,60,0.205,Direct,,NoTOU
7/09/2015,7:00 AM,60,0.385,Direct,,NoTOU
7/09/2015,8:00 AM,60,0.245,Direct,,NoTOU
7/09/2015,9:00 AM,60,0.235,Direct,,NoTOU
7/09/2015,10:00 AM,60,0.17,Direct,,NoTOU
7/09/2015,11:00 AM,60,0.315,Direct,,NoTOU
7/09/2015,12:00 PM,60,0.2,Direct,,NoTOU
7/09/2015,1:00 PM,60,0.21,Direct,,NoTOU
7/09/2015,2:00 PM,60,0.2,Direct,,NoTOU
7/09/2015,3:00 PM,60,0.2,Direct,,NoTOU
7/09/2015,4:00 PM,60,0.18,Direct,,NoTOU
7/09/2015,5:00 PM,60,0.195,Direct,,NoTOU
7/09/2015,6:00 PM,60,0.265,Direct,,NoTOU
7/09/2015,7:00 PM,60,0.295,Direct,,NoTOU
7/09/2015,8:00 PM,60,0.275,Direct,,NoTOU
7/09/2015,9:00 PM,60,0.495,Direct,,NoTOU
7/09/2015,10:00 PM,60,0.47,Direct,,NoTOU
7/09/2015,11:00 PM,60,0.24,Direct,,NoTOU
7/10/2015,12:00 AM,60,0.225,Direct,,NoTOU
7/10/2015,1:00 AM,60,0.215,Direct,,NoTOU
7/10/2015,2:00 AM,60,0.21,Direct,,NoTOU
7/10/2015,3:00 AM,60,0.22,Direct,,NoTOU
7/10/2015,4:00 AM,60,0.3,Direct,,NoTOU
7/10/2015,5:00 AM,60,0.235,Direct,,NoTOU
7/10/2015,6:00 AM,60,0.215,Direct,,NoTOU
7/10/2015,7:00 AM,60,0.21,Direct,,NoTOU
7/10/2015,8:00 AM,60,0.535,Direct,,NoTOU
7/10/2015,9:00 AM,60,0.6,Direct,,NoTOU
7/10/2015,10:00 AM,60,0.895,Direct,,NoTOU
7/10/2015,11:00 AM,60,0.27,Direct,,NoTOU
7/10/2015,12:00 PM,60,0.345,Direct,,NoTOU
7/10/2015,1:00 PM,60,0.575,Direct,,NoTOU
7/10/2015,2:00 PM,60,0.29,Direct,,NoTOU
7/10/2015,3:00 PM,60,2.945,Direct,,NoTOU
7/10/2015,4:00 PM,60,0.68,Direct,,NoTOU
7/10/2015,5:00 PM,60,0.285,Direct,,NoTOU
