Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
1,19,13,960,53,15,5.2,799.358,32.985,"2,010.64","1,934.817"
1,19,14,913,45,15.6,4.6,667.252,31.737,"1,673.797","1,611.083"
1,19,15,802,34,15,5.2,462.399,25.196,"1,162.919","1,117.625"
1,19,16,514,20,13.9,6.2,201.643,17.39,479.845,453.21
1,19,17,18,2,12.8,3.6,5.93,11.69,13.464,0
1,19,18,0,0,12.2,4.6,0,12.2,0,0
1,19,19,0,0,11.1,1.5,0,11.1,0,0
1,19,20,0,0,11.1,0,0,11.1,0,0
1,19,21,0,0,10,2.1,0,10,0,0
1,19,22,0,0,9.4,1.5,0,9.4,0,0
1,19,23,0,0,9.4,1.5,0,9.4,0,0
1,20,0,0,0,7.2,2.6,0,7.2,0,0
1,20,1,0,0,7.2,1.5,0,7.2,0,0
1,20,2,0,0,6.7,0,0,6.7,0,0
1,20,3,0,0,7.2,2.1,0,7.2,0,0
1,20,4,0,0,5,2.1,0,5,0,0
1,20,5,0,0,5,0,0,5,0,0
1,20,6,34,2,6.1,2.1,3.324,3.697,6.505,0
1,20,7,526,22,8.3,2.6,110.755,9.324,218.862,197.957
1,20,8,805,36,10,2.1,344.202,18.911,836.53,800.813
1,20,9,914,48,12.2,2.1,566.178,28.818,"1,413.618","1,360.146"
1,20,10,964,56,13.9,2.1,736.992,36.363,"1,812.942","1,744.969"
1,20,11,952,80,15,2.6,837.164,39.391,"2,042.219","1,965.101"
1,20,12,946,80,16.1,3.1,856.743,39.99,"2,086.307","2,007.363"
1,20,13,923,74,15.6,5.7,798.394,32.594,"2,012.834","1,936.922"
1,20,14,859,68,14.4,8.8,665.818,25.009,"1,726.717","1,662.028"
1,20,15,756,45,14.4,6.7,454.512,22.876,"1,158.311","1,113.16"
1,20,16,215,34,13.3,2.6,123.129,16.679,307.599,284.832
1,20,17,15,2,12.8,2.1,5.276,11.202,12.182,0
1,20,18,0,0,12.2,1.5,0,12.2,0,0
1,20,19,0,0,11.7,1.5,0,11.7,0,0
1,20,20,0,0,10,0,0,10,0,0
1,20,21,0,0,9.4,0,0,9.4,0,0
1,20,22,0,0,8.9,0,0,8.9,0,0
1,20,23,0,0,8.3,0,0,8.3,0,0
1,21,0,0,0,8.3,0,0,8.3,0,0
1,21,1,0,0,6.7,2.1,0,6.7,0,0
1,21,2,0,0,7.8,2.1,0,7.8,0,0
1,21,3,0,0,6.1,2.1,0,6.1,0,0
1,21,4,0,0,6.7,0,0,6.7,0,0
1,21,5,0,0,7.2,0,0,7.2,0,0
1,21,6,1,2,6.7,2.1,1.996,4.262,5.673,0
1,21,7,177,45,7.8,0,76.442,6.723,186.399,166.153
1,21,8,535,76,10,2.6,288.251,16.595,724.694,691.98
1,21,9,704,100,12.8,2.1,510.782,27.519,"1,289.984","1,240.635"
1,21,10,771,118,14.4,2.1,678.933,34.95,"1,684.793","1,621.671"
1,21,11,811,126,15,2.6,784.742,37.773,"1,931.108","1,858.496"
1,21,12,807,126,16.1,3.1,807.51,38.559,"1,981.626","1,906.983"
1,21,13,745,135,15.6,3.6,741.855,35.447,"1,846.045","1,776.788"
1,21,14,541,150,15,3.1,546.436,30.551,"1,385.105","1,332.599"
1,21,15,445,88,14.4,4.1,345.863,22.958,889.962,852.76
1,21,16,84,49,13.9,3.6,89.012,15.516,233.31,212.108
1,21,17,0,1,12.8,2.6,0.978,11.004,2.743,0
1,21,18,0,0,12.8,2.6,0,12.8,0,0
1,21,19,0,0,11.7,1.5,0,11.7,0,0
1,21,20,0,0,11.7,2.6,0,11.7,0,0
1,21,21,0,0,11.7,2.1,0,11.7,0,0
1,21,22,0,0,10.6,2.1,0,10.6,0,0
1,21,23,0,0,13.9,3.6,0,13.9,0,0
1,22,0,0,0,15,3.1,0,15,0,0
1,22,1,0,0,15.6,5.7,0,15.6,0,0
1,22,2,0,0,15,6.7,0,15,0,0
1,22,3,0,0,15,10.8,0,15,0,0
1,22,4,0,0,14.4,7.7,0,14.4,0,0
1,22,5,0,0,14.4,6.2,0,14.4,0,0
1,22,6,24,2,14.4,9.8,2.887,13.413,5.959,0
1,22,7,469,26,13.9,4.1,106.264,14.781,211.168,190.42
1,22,8,750,43,15.6,6.2,332.474,21.085,803.63,768.811
1,22,9,410,159,17.2,6.2,406.766,24.605,"1,049.902","1,008.061"
1,22,10,920,70,18.9,4.1,725.254,36.306,"1,785.719","1,718.792"
1,22,11,942,70,19.4,4.6,821.566,38.932,"2,009.11","1,933.35"
1,22,12,945,70,17.8,5.2,848.603,36.794,"2,100.206","2,020.681"
1,22,13,925,66,17.2,4.1,795.094,37.524,"1,956.814","1,883.173"
1,22,14,868,56,17.8,4.6,657.522,33.71,"1,635.747","1,574.432"
1,22,15,752,43,16.1,7.2,453.793,24.17,"1,150.902","1,105.982"
1,22,16,452,26,15,5.7,194.295,18.552,467.043,440.707
1,22,17,20,2,13.9,4.6,6.404,12.866,14.374,0
1,22,18,0,0,13.3,3.1,0,13.3,0,0
1,22,19,0,0,13.3,3.6,0,13.3,0,0
1,22,20,0,0,12.2,2.1,0,12.2,0,0
1,22,21,0,0,11.1,2.6,0,11.1,0,0
1,22,22,0,0,11.1,2.1,0,11.1,0,0
1,22,23,0,0,9.4,0,0,9.4,0,0
1,23,0,0,0,8.9,1.5,0,8.9,0,0
1,23,1,0,0,8.3,1.5,0,8.3,0,0
1,23,2,0,0,7.8,1.5,0,7.8,0,0
1,23,3,0,0,7.2,1.5,0,7.2,0,0
1,23,4,0,0,6.7,1.5,0,6.7,0,0
1,23,5,0,0,7.2,1.5,0,7.2,0,0
1,23,6,45,2,8.9,2.1,3.669,6.569,6.586,0
1,23,7,551,21,8.3,2.6,114.032,9.425,223.499,202.499
1,23,8,813,34,11.7,2.6,346.68,20.146,838.246,802.482
1,23,9,912,45,15.6,2.1,564.827,32.11,"1,388.882","1,336.249"
1,23,10,962,53,18.3,1.5,736.755,42.621,"1,756.813","1,690.988"
1,23,11,981,57,18.3,3.6,839.053,40.261,"2,038.156","1,961.206"
1,23,12,982,57,19.4,4.1,865.537,41.308,"2,094.061","2,014.793"
1,23,13,962,53,18.3,6.2,810.56,34.71,"2,022.945","1,946.62"
1,23,14,902,49,18.3,5.2,674.339,33.484,"1,679.548","1,616.621"
1,23,15,743,53,17.8,4.6,466.687,28.959,"1,159.532","1,114.344"
1,23,16,481,26,15.6,3.1,205.238,21.018,487.789,460.968
1,23,17,36,3,14.4,3.6,10.959,13.467,24.233,7.097
1,23,18,0,0,14.4,2.1,0,14.4,0,0
1,23,19,0,0,12.8,0,0,12.8,0,0
1,23,20,0,0,12.8,1.5,0,12.8,0,0
1,23,21,0,0,11.1,0,0,11.1,0,0
1,23,22,0,0,10.6,0,0,10.6,0,0
1,23,23,0,0,10,0,0,10,0,0
1,24,0,0,0,10,2.1,0,10,0,0
1,24,1,0,0,8.9,1.5,0,8.9,0,0
1,24,2,0,0,8.3,2.1,0,8.3,0,0
1,24,3,0,0,8.3,1.5,0,8.3,0,0
1,24,4,0,0,7.8,1.5,0,7.8,0,0
1,24,5,0,0,8.3,1.5,0,8.3,0,0
1,24,6,40,2,7.8,2.1,3.451,5.462,6.476,0
1,24,7,525,23,11.1,1.5,112.24,12.329,220.226,199.293
1,24,8,798,38,13.9,2.6,346.25,22.326,830.709,795.152
1,24,9,904,50,17.2,2.6,567.235,32.741,"1,391.46","1,338.739"
1,24,10,955,58,20,1.5,739.262,44.331,"1,747.826","1,682.341"
1,24,11,975,62,20.6,5.7,842.205,38.311,"2,066.342","1,988.227"
1,24,12,971,62,18.9,5.2,864.843,38.296,"2,124.759","2,044.203"
1,24,13,940,62,22.8,4.6,806.745,42.345,"1,938.202","1,865.307"
1,24,14,889,53,23.3,3.6,672.795,41.25,"1,612.688","1,552.213"
1,24,15,780,40,22.8,4.1,468.837,34.718,"1,131.337","1,087.022"
1,24,16,505,24,18.9,2.1,212.162,25.452,493.416,466.462
1,24,17,38,2,16.7,3.1,10.447,15.812,22.238,5.138
1,24,18,0,0,16.1,2.1,0,16.1,0,0
1,24,19,0,0,15.6,1.5,0,15.6,0,0
1,24,20,0,0,13.9,2.1,0,13.9,0,0
1,24,21,0,0,14.4,2.1,0,14.4,0,0
1,24,22,0,0,13.3,1.5,0,13.3,0,0
1,24,23,0,0,11.7,1.5,0,11.7,0,0
1,25,0,0,0,11.7,2.1,0,11.7,0,0
1,25,1,0,0,10.6,2.6,0,10.6,0,0
1,25,2,0,0,10,1.5,0,10,0,0
1,25,3,0,0,10.6,1.5,0,10.6,0,0
1,25,4,0,0,9.4,2.1,0,9.4,0,0
1,25,5,0,0,8.9,2.1,0,8.9,0,0
1,25,6,4,3,9.4,1.5,3.081,6.816,8.463,0
1,25,7,224,50,11.7,1.5,90.843,12.193,213.822,193.02
1,25,8,488,91,16.7,2.1,285.605,23.736,700.349,668.27
1,25,9,633,119,19.4,0,494.328,40.9,"1,172.257","1,126.671"
1,25,10,767,113,21.7,3.1,675.585,39.669,"1,638.311","1,576.903"
1,25,11,854,88,22.2,4.6,778.451,40.628,"1,888.444","1,817.526"
1,25,12,834,99,22.8,4.6,803.521,42.06,"1,937.619","1,864.747"
1,25,13,790,97,23.3,3.6,738.311,42.849,"1,770.282","1,703.945"
1,25,14,614,125,21.7,4.1,577.394,36.424,"1,422.103","1,368.342"
1,25,15,560,80,20.6,3.6,406.052,31.224,"1,004.023",963.543
1,25,16,369,35,19.4,3.1,181.673,23.986,433.813,408.245
1,25,17,13,3,17.8,2.1,5.846,16.636,13.793,0
1,25,18,0,0,18.3,1.5,0,18.3,0,0
1,25,19,0,0,16.1,0,0,16.1,0,0
1,25,20,0,0,13.9,0,0,13.9,0,0
1,25,21,0,0,14.4,0,0,14.4,0,0
1,25,22,0,0,13.9,0,0,13.9,0,0
1,25,23,0,0,11.7,0,0,11.7,0,0
1,26,0,0,0,10.6,2.1,0,10.6,0,0
1,26,1,0,0,11.7,3.1,0,11.7,0,0
1,26,2,0,0,10.6,1.5,0,10.6,0,0
1,26,3,0,0,10,0,0,10,0,0
1,26,4,0,0,10,0,0,10,0,0
1,26,5,0,0,8.3,2.1,0,8.3,0,0
1,26,6,9,4,10,2.6,4.237,7.876,11.301,0
1,26,7,148,55,10.6,3.1,82.13,10.815,204.178,183.572
1,26,8,449,102,15,2.1,282.725,21.896,703.342,671.186
1,26,9,552,146,18.9,1.5,475.126,33.756,"1,170.695","1,125.158"
1,26,10,288,190,22.2,1.5,410.359,35.949,"1,017.824",976.937
1,26,11,479,210,23.9,4.1,621.219,38.762,"1,523.597","1,466.312"
1,26,12,599,166,23.3,4.1,691.274,40.41,"1,682.127","1,619.104"
1,26,13,324,227,24.4,5.2,510.701,35.824,"1,271.462","1,222.715"
1,26,14,596,172,25,4.1,615.772,39.995,"1,491.454","1,435.297"
1,26,15,477,95,23.9,3.6,376.717,33.895,922.277,884.161
1,26,16,66,53,20.6,4.1,86.864,22.241,223.188,202.194
1,26,17,17,5,20,3.6,8.706,18.739,20.743,3.67
1,26,18,0,0,17.8,1.5,0,17.8,0,0
1,26,19,0,0,15.6,3.1,0,15.6,0,0
1,26,20,0,0,15,3.1,0,15,0,0
1,26,21,0,0,14.4,2.1,0,14.4,0,0
1,26,22,0,0,12.8,1.5,0,12.8,0,0
1,26,23,0,0,14.4,2.1,0,14.4,0,0
1,27,0,0,0,12.8,2.1,0,12.8,0,0
1,27,1,0,0,12.8,0,0,12.8,0,0
1,27,2,0,0,11.1,0,0,11.1,0,0
1,27,3,0,0,10.6,2.1,0,10.6,0,0
1,27,4,0,0,11.7,2.1,0,11.7,0,0
1,27,5,0,0,10.6,2.1,0,10.6,0,0
1,27,6,1,3,12.2,2.1,2.97,9.942,8.286,0
1,27,7,3,54,14.4,2.1,53.483,13.767,147.616,128.141
1,27,8,7,112,15.6,1.5,112.32,17.237,305.48,282.759
1,27,9,4,197,17.2,3.1,197.689,21.14,529.342,501.533
1,27,10,91,297,21.1,3.1,374.246,30.165,958.731,919.57
1,27,11,271,357,23.3,4.6,602.594,36.928,"1,493.69","1,437.455"
1,27,12,214,270,21.7,5.7,468.057,31.387,"1,192.716","1,146.487"
1,27,13,536,164,22.2,4.1,617.002,37.131,"1,524.626","1,467.305"
1,27,14,292,118,21.7,5.2,346.222,29.316,885.104,848.038
1,27,15,328,129,19.4,3.6,329.49,27.346,838.117,802.356
1,27,16,197,51,18.3,2.6,140.528,21.717,350.745,327.041
1,27,17,41,5,16.7,2.1,14.112,15.566,31.838,14.562
1,27,18,0,0,15,0,0,15,0,0
1,27,19,0,0,15,2.1,0,15,0,0
1,27,20,0,0,15,2.1,0,15,0,0
1,27,21,0,0,14.4,0,0,14.4,0,0
1,27,22,0,0,13.3,0,0,13.3,0,0
1,27,23,0,0,12.8,0,0,12.8,0,0
1,28,0,0,0,12.2,1.5,0,12.2,0,0
1,28,1,0,0,11.7,1.5,0,11.7,0,0
1,28,2,0,0,11.1,1.5,0,11.1,0,0
1,28,3,0,0,10,2.1,0,10,0,0
1,28,4,0,0,11.1,0,0,11.1,0,0
1,28,5,0,0,11.1,3.1,0,11.1,0,0
1,28,6,3,1,12.2,2.1,1.083,9.907,2.811,0
1,28,7,218,47,13.9,3.1,86.947,14.297,202.074,181.511
1,28,8,485,90,16.7,1.5,284.779,24.361,697.093,665.099
1,28,9,537,148,20.6,2.1,470.26,34.008,"1,158.188","1,113.041"
1,28,10,763,111,22.8,2.6,672.764,41.574,"1,616.473","1,555.86"
1,28,11,806,98,23.9,3.1,761.984,44.601,"1,812.107","1,744.166"
1,28,12,859,101,24.4,3.1,832.602,47.15,"1,956.111","1,882.498"
1,28,13,786,113,23.9,4.1,759.388,43.175,"1,818.747","1,750.55"
1,28,14,467,149,22.2,5.7,503.751,32.948,"1,264.559","1,216.036"
1,28,15,87,177,20,2.6,246.248,27.149,636.302,605.861
1,28,16,41,42,17.2,3.1,62.805,17.908,165.56,145.729
1,28,17,0,0,16.7,0,0,16.7,0,0
1,28,18,0,0,16.7,2.6,0,16.7,0,0
1,28,19,0,0,16.1,0,0,16.1,0,0
1,28,20,0,0,15,1.5,0,15,0,0
1,28,21,0,0,15.6,0,0,15.6,0,0
1,28,22,0,0,15.6,1.5,0,15.6,0,0
1,28,23,0,0,15,2.1,0,15,0,0
1,29,0,0,0,15,2.1,0,15,0,0
1,29,1,0,0,13.3,0,0,13.3,0,0
1,29,2,0,0,12.2,1.5,0,12.2,0,0
1,29,3,0,0,11.7,1.5,0,11.7,0,0
1,29,4,0,0,11.7,0,0,11.7,0,0
1,29,5,0,0,13.3,2.6,0,13.3,0,0
1,29,6,9,4,10.6,1.5,4.221,8.023,11.277,0
1,29,7,272,48,13.3,1.5,97.031,14.053,220.706,199.763
1,29,8,483,108,15.6,4.1,303.338,21.771,755.587,722.058
1,29,9,535,122,16.1,4.1,445.306,26.419,"1,136.454","1,091.982"
1,29,10,785,96,16.1,5.2,673.657,30.448,"1,710.208","1,646.139"
1,29,11,631,191,16.7,4.1,728.166,34.953,"1,819.771","1,751.534"
1,29,12,631,220,16.7,5.2,777.436,33.939,"1,954.607","1,881.054"
1,29,13,216,265,16.7,3.6,461.047,29.371,"1,185.65","1,139.644"
1,29,14,544,158,16.1,4.1,568.648,29.902,"1,448.538","1,393.87"
1,29,15,281,115,15.6,4.1,288.315,22.796,750.031,716.649
1,29,16,27,54,14.4,3.1,68.897,15.386,186.029,165.79
1,29,17,4,8,13.3,3.1,8.729,11.746,23.708,6.581
1,29,18,0,0,13.3,2.6,0,13.3,0,0
1,29,19,0,0,13.3,2.1,0,13.3,0,0
1,29,20,0,0,13.3,1.5,0,13.3,0,0
1,29,21,0,0,13.3,2.6,0,13.3,0,0
1,29,22,0,0,12.8,2.6,0,12.8,0,0
1,29,23,0,0,13.3,2.1,0,13.3,0,0
1,30,0,0,0,13.3,0,0,13.3,0,0
1,30,1,0,0,12.8,0,0,12.8,0,0
1,30,2,0,0,12.2,0,0,12.2,0,0
1,30,3,0,0,11.7,3.1,0,11.7,0,0
1,30,4,0,0,11.1,0,0,11.1,0,0
1,30,5,0,0,11.1,1.5,0,11.1,0,0
1,30,6,1,1,11.7,2.1,1.012,9.362,2.78,0
1,30,7,40,43,12.2,3.1,48.985,11.496,129.96,110.829
1,30,8,1,120,12.8,2.1,117.971,14.399,325.732,302.574
1,30,9,59,288,15,4.1,333.954,21.994,887.995,850.848
1,30,10,289,204,15.6,4.6,428.106,24.957,"1,120.325","1,076.349"
1,30,11,347,263,16.1,3.6,568.28,30.417,"1,453.56","1,398.719"
1,30,12,565,177,15.6,4.6,680.961,31.472,"1,732.806","1,667.888"
1,30,13,774,110,15.6,5.2,750.82,32.149,"1,900.611","1,829.212"
1,30,14,838,70,16.1,4.1,672.085,33.229,"1,680.38","1,617.422"
1,30,15,724,56,15,4.6,473.525,26.289,"1,197.322","1,150.948"
1,30,16,269,46,13.9,4.1,160.86,17.59,404.379,379.48
1,30,17,37,6,13.3,3.6,14.24,12.282,33.364,16.06
1,30,18,0,0,13.3,3.1,0,13.3,0,0
1,30,19,0,0,12.8,2.1,0,12.8,0,0
1,30,20,0,0,12.8,2.1,0,12.8,0,0
1,30,21,0,0,13.3,0,0,13.3,0,0
1,30,22,0,0,12.8,1.5,0,12.8,0,0
1,30,23,0,0,13.3,2.1,0,13.3,0,0
1,31,0,0,0,12.8,0,0,12.8,0,0
1,31,1,0,0,12.8,0,0,12.8,0,0
1,31,2,0,0,12.2,2.1,0,12.2,0,0
1,31,3,0,0,12.2,2.1,0,12.2,0,0
1,31,4,0,0,11.7,0,0,11.7,0,0
1,31,5,0,0,11.7,2.6,0,11.7,0,0
1,31,6,15,5,11.1,1.5,5.387,8.66,14.108,0
1,31,7,66,59,11.7,0,71.113,10.612,187.986,167.707
1,31,8,71,144,12.8,3.1,172.78,15.842,465.98,439.669
1,31,9,114,205,13.9,3.6,279.243,19.956,746.214,712.933
1,31,10,301,201,14.4,3.1,433.923,25.356,"1,133.351","1,088.975"
1,31,11,76,284,15,4.1,356.222,23.49,943.096,904.385
1,31,12,492,270,15,4.6,719.094,31.219,"1,832.993","1,764.244"
1,31,13,128,250,15,4.6,374.435,24.084,987.97,947.96
1,31,14,337,200,15,4.1,465.038,26.029,"1,209.645","1,162.881"
1,31,15,313,111,15,4.6,310.494,21.919,810.897,775.881
1,31,16,47,68,13.9,4.1,94.679,15.424,254.433,232.792
1,31,17,20,10,13.3,4.1,14.315,12.113,36.515,19.154
1,31,18,0,0,12.6,3.2,0,12.6,0,0
1,31,19,0,0,12.8,2.8,0,12.8,0,0
1,31,20,0,0,12.6,2.4,0,12.6,0,0
1,31,21,0,0,12.1,2.2,0,12.1,0,0
1,31,22,0,0,12,1.4,0,12,0,0
1,31,23,0,0,11.7,0.6,0,11.7,0,0
2,1,0,0,0,11.6,0.9,0,11.6,0,0
2,1,1,0,0,11.4,1.1,0,11.4,0,0
2,1,2,0,0,11.1,1.4,0,11.1,0,0
2,1,3,0,0,10.7,1.8,0,10.7,0,0
2,1,4,0,0,10.8,1.9,0,10.8,0,0
2,1,5,0,0,10.8,2.1,0,10.8,0,0
2,1,6,2,6,11.1,2.1,5.934,8.933,16.639,0
2,1,7,72,67,12.4,2.1,80.367,12.587,211.052,190.307
2,1,8,676,69,13.7,2.1,341.759,22.388,835.22,799.539
2,1,9,885,51,15,2.1,569.77,31.648,"1,409.511","1,356.178"
2,1,10,925,64,15.6,2.8,740.569,36.287,"1,826.845","1,758.335"
2,1,11,908,54,16.1,3.4,797.848,37.52,"1,967.231","1,893.17"
2,1,12,879,67,16.7,4.1,814.702,37.367,"2,012.839","1,936.927"
2,1,13,847,74,16.5,4.8,767.721,34.553,"1,920.642","1,848.448"
2,1,14,735,98,16.3,5.5,644.429,30.231,"1,637.272","1,575.901"
2,1,15,531,83,16.1,6.2,404.151,24.003,"1,038.88",997.368
2,1,16,411,39,15.4,5,207.688,19.494,510.625,483.263
2,1,17,63,7,14.6,3.8,21.166,13.953,47.873,30.302
2,1,18,0,0,13.9,2.6,0,13.9,0,0
2,1,19,0,0,13.5,2.1,0,13.5,0,0
2,1,20,0,0,13.2,1.5,0,13.2,0,0
2,1,21,0,0,12.8,1,0,12.8,0,0
2,1,22,0,0,12.2,0.7,0,12.2,0,0
2,1,23,0,0,11.7,0.3,0,11.7,0,0
2,2,0,0,0,11.1,0,0,11.1,0,0
2,2,1,0,0,11.3,0,0,11.3,0,0
2,2,2,0,0,11.5,0,0,11.5,0,0
2,2,3,0,0,11.7,0,0,11.7,0,0
2,2,4,0,0,12.6,1.4,0,12.6,0,0
2,2,5,0,0,13.5,2.7,0,13.5,0,0
2,2,6,14,4,14.4,4.1,4.358,12.755,11.101,0
2,2,7,343,40,15.9,4.1,102.749,16.733,221.304,200.349
2,2,8,677,61,17.4,4.1,334.37,24.383,808.282,773.337
2,2,9,827,73,18.9,4.1,564.591,32.219,"1,395.651","1,342.788"
2,2,10,878,89,19.8,4.1,736.642,37.895,"1,803.775","1,736.155"
2,2,11,850,90,20.8,4.1,794.192,40.709,"1,927.722","1,855.246"
2,2,12,845,88,21.7,4.1,812.719,42.18,"1,960.106","1,886.332"
2,2,13,807,95,20.8,4.3,767.53,39.965,"1,869.64","1,799.461"
2,2,14,750,92,19.8,4.4,647.527,35.829,"1,600.837","1,540.792"
2,2,15,590,78,18.9,4.6,432.769,29.208,"1,084.622","1,041.735"
2,2,16,362,43,17.8,4.1,195.205,22.288,477.036,450.467
2,2,17,21,7,16.7,3.6,11.628,15.797,28.378,11.167
2,2,18,0,0,15.6,3.1,0,15.6,0,0
2,2,19,0,0,15,2.6,0,15,0,0
2,2,20,0,0,14.5,2,0,14.5,0,0
2,2,21,0,0,13.9,1.5,0,13.9,0,0
2,2,22,0,0,13.2,1.5,0,13.2,0,0
2,2,23,0,0,12.4,1.5,0,12.4,0,0
2,3,0,0,0,11.7,1.5,0,11.7,0,0
2,3,1,0,0,11.1,1.5,0,11.1,0,0
2,3,2,0,0,10.6,1.5,0,10.6,0,0
2,3,3,0,0,10,1.5,0,10,0,0
2,3,4,0,0,10.2,1,0,10.2,0,0
2,3,5,0,0,10.4,0.5,0,10.4,0,0
2,3,6,8,6,10.6,0,6.12,6.363,16.916,0
2,3,7,138,48,12.1,0,73.344,11.073,181.028,160.889
2,3,8,107,160,13.5,0,203.638,20.829,534.455,506.523
2,3,9,505,163,15,0,473.101,35.12,"1,162.066","1,116.798"
2,3,10,410,191,16.5,1.2,512.042,34.542,"1,278.894","1,229.906"
2,3,11,592,193,17.9,2.4,706.806,38.34,"1,737.852","1,672.744"
2,3,12,610,197,19.4,3.6,746.483,38.96,"1,831.224","1,762.544"
2,3,13,408,196,18.7,3.6,560.038,33.747,"1,408.977","1,355.663"
2,3,14,252,194,17.9,3.6,400.157,28.331,"1,030.837",989.564
2,3,15,266,158,17.2,3.6,333.828,25.423,862.299,825.87
2,3,16,65,67,16.7,3.3,102.957,18.769,271.009,249.021
2,3,17,4,6,16.1,2.9,6.781,14.659,18.031,1.008
2,3,18,0,0,15.6,2.6,0,15.6,0,0
2,3,19,0,0,15.2,2.8,0,15.2,0,0
2,3,20,0,0,14.8,2.9,0,14.8,0,0
2,3,21,0,0,14.4,3.1,0,14.4,0,0
2,3,22,0,0,14.2,2.1,0,14.2,0,0
2,3,23,0,0,14.1,1,0,14.1,0,0
2,4,0,0,0,13.9,0,0,13.9,0,0
2,4,1,0,0,13.5,0.7,0,13.5,0,0
2,4,2,0,0,13.2,1.4,0,13.2,0,0
2,4,3,0,0,12.8,2.1,0,12.8,0,0
2,4,4,0,0,12.8,1.4,0,12.8,0,0
2,4,5,0,0,12.8,0.7,0,12.8,0,0
2,4,6,0,3,12.8,0,2.934,8.359,8.324,0
2,4,7,3,39,13.3,1,38.018,11.777,105.71,87.048
2,4,8,7,129,13.9,2.1,129.028,15.812,353.347,329.586
2,4,9,8,169,14.4,3.1,170.297,17.609,463.217,436.97
2,4,10,3,212,14.8,2.8,211.18,19.454,570.037,541.242
2,4,11,5,320,15.2,2.4,326.647,23.677,864.706,828.21
2,4,12,5,315,15.6,2.1,323.104,24.851,850.652,814.546
2,4,13,43,277,15.6,2.3,327.258,24.691,861.85,825.434
2,4,14,146,207,15.6,2.4,331.048,24.693,869.068,832.451
2,4,15,141,138,15.6,2.6,232.772,21.658,614.453,584.561
2,4,16,35,57,15,2.4,73.814,16.07,198.134,177.651
2,4,17,3,10,14.5,2.3,10.467,12.904,28.591,11.376
2,4,18,0,0,13.9,2.1,0,13.9,0,0
2,4,19,0,0,13.5,2.4,0,13.5,0,0
2,4,20,0,0,13.2,2.8,0,13.2,0,0
2,4,21,0,0,12.8,3.1,0,12.8,0,0
2,4,22,0,0,12.8,2.8,0,12.8,0,0
2,4,23,0,0,12.8,2.4,0,12.8,0,0
2,5,0,0,0,12.8,2.1,0,12.8,0,0
2,5,1,0,0,12.4,2.6,0,12.4,0,0
2,5,2,0,0,12.1,3.1,0,12.1,0,0
2,5,3,0,0,11.7,3.6,0,11.7,0,0
2,5,4,0,0,11.3,3.3,0,11.3,0,0
2,5,5,0,0,11,2.9,0,11,0,0
2,5,6,62,5,10.6,2.6,6.782,8.584,14.752,0
2,5,7,511,28,11.9,2.6,121.039,13.3,245.842,224.38
2,5,8,752,41,13.1,2.6,344.881,21.523,840.412,804.588
2,5,9,620,78,14.4,2.6,453.99,26.814,"1,154.955","1,109.909"
2,5,10,798,81,15.3,2.8,675.658,33.848,"1,688.927","1,625.651"
2,5,11,958,71,16.3,2.9,867.738,40.433,"2,109.611","2,029.692"
2,5,12,959,67,17.2,3.1,892.051,42.042,"2,153.346","2,071.582"
2,5,13,953,63,16.8,4.1,850.279,38.567,"2,086.041","2,007.107"
2,5,14,901,54,16.5,5.2,712.696,32.595,"1,789.687","1,722.608"
2,5,15,818,42,16.1,6.2,518.038,26.399,"1,311.506","1,261.451"
2,5,16,597,28,15.4,5.2,263.091,20.869,635.708,605.282
2,5,17,86,9,14.6,4.1,28.468,14.311,64.096,46.223
2,5,18,0,0,13.9,3.1,0,13.9,0,0
2,5,19,0,0,13.5,3.3,0,13.5,0,0
2,5,20,0,0,13.2,3.4,0,13.2,0,0
2,5,21,0,0,12.8,3.6,0,12.8,0,0
2,5,22,0,0,12.2,3.1,0,12.2,0,0
2,5,23,0,0,11.7,2.6,0,11.7,0,0
2,6,0,0,0,11.1,2.1,0,11.1,0,0
2,6,1,0,0,11.3,2.3,0,11.3,0,0
2,6,2,0,0,11.5,2.4,0,11.5,0,0
2,6,3,0,0,11.7,2.6,0,11.7,0,0
2,6,4,0,0,11.1,2.6,0,11.1,0,0
2,6,5,0,0,10.6,2.6,0,10.6,0,0
2,6,6,6,6,10,2.6,6.05,8.029,16.757,0
2,6,7,117,51,12,2.1,73.014,11.945,183.125,162.944
2,6,8,535,101,14.1,1.5,324.242,22.98,803.757,768.934
2,6,9,391,155,16.1,1,400.644,30.209,"1,010.316",969.65
2,6,10,478,206,16.3,3.1,580.441,31.565,"1,471.228","1,415.776"
2,6,11,651,214,16.5,5.1,781.503,33.696,"1,966.766","1,892.724"
2,6,12,552,229,16.7,7.2,733.781,30.082,"1,881.134","1,810.504"
2,6,13,480,231,16.5,6.2,660.345,29.675,"1,694.902","1,631.404"
2,6,14,216,239,16.3,5.1,418.816,25.652,"1,094.04","1,050.868"
2,6,15,282,124,16.1,4.1,303.998,23.251,791.725,757.228
2,6,16,45,50,15.5,3.9,73.014,16.52,194.419,174.011
2,6,17,16,11,15,3.8,14.423,13.743,37.238,19.864
